kernel,InputData,thread,event/metric,invocation,min,max,avg
__omp_offloading_2f_3253403_main_l27,default,16,1,prof_trigger_05,0,0,0
__omp_offloading_2f_3253403_main_l27,default,16,1,prof_trigger_06,0,0,0
__omp_offloading_2f_3253403_main_l27,default,16,1,prof_trigger_07,0,0,0
__omp_offloading_2f_3253403_main_l27,default,16,1,warps_launched,4194304,4194304,4194304
__omp_offloading_2f_3253403_main_l27,default,16,1,inst_issued0,1.1937e+11,1.1937e+11,1.1937e+11
__omp_offloading_2f_3253403_main_l27,default,16,1,inst_issued1,1.5659e+10,1.5659e+10,1.5659e+10
__omp_offloading_2f_3253403_main_l27,default,16,1,inst_executed,5.2770e+10,5.2770e+10,5.2770e+10
__omp_offloading_2f_3253403_main_l27,default,16,1,thread_inst_executed,1.6383e+12,1.6383e+12,1.6383e+12
__omp_offloading_2f_3253403_main_l27,default,16,1,not_predicated_off_thread_inst_executed,1.5801e+12,1.5801e+12,1.5801e+12
__omp_offloading_2f_3253403_main_l27,default,16,1,active_cycles,3.3349e+10,3.3349e+10,3.3349e+10
__omp_offloading_2f_3253403_main_l27,default,16,1,active_warps,2.9664e+12,2.9664e+12,2.9664e+12
__omp_offloading_2f_3253403_main_l27,default,16,1,shared_atom,0,0,0
__omp_offloading_2f_3253403_main_l27,default,16,1,sm_cta_launched,1048576,1048576,1048576
__omp_offloading_2f_3253403_main_l27,default,16,1,shared_atom_cas,0,0,0
__omp_offloading_2f_3253403_main_l27,default,16,1,shared_load,0,0,0
__omp_offloading_2f_3253403_main_l27,default,16,1,shared_store,0,0,0
__omp_offloading_2f_3253403_main_l27,default,16,1,generic_load,281018368,281018368,281018368
__omp_offloading_2f_3253403_main_l27,default,16,1,generic_store,290455552,290455552,290455552
__omp_offloading_2f_3253403_main_l27,default,16,1,global_load,0,0,0
__omp_offloading_2f_3253403_main_l27,default,16,1,global_store,0,0,0
__omp_offloading_2f_3253403_main_l27,default,16,1,local_load,583008256,583008256,583008256
__omp_offloading_2f_3253403_main_l27,default,16,1,local_store,591396864,591396864,591396864
__omp_offloading_2f_3253403_main_l27,default,16,1,atom_count,0,0,0
__omp_offloading_2f_3253403_main_l27,default,16,1,gred_count,0,0,0
__omp_offloading_2f_3253403_main_l27,default,16,1,shared_ld_transactions,13888216,13888216,13888216
__omp_offloading_2f_3253403_main_l27,default,16,1,shared_st_transactions,9766274,9766274,9766274
__omp_offloading_2f_3253403_main_l27,default,16,1,shared_ld_bank_conflict,635410,635410,635410
__omp_offloading_2f_3253403_main_l27,default,16,1,shared_st_bank_conflict,236766,236766,236766
__omp_offloading_2f_3253403_main_l27,default,16,1,global_atom_cas,0,0,0
__omp_offloading_2f_3253403_main_l27,default,16,1,active_cycles_pm,3.3368e+10,3.3368e+10,3.3368e+10
__omp_offloading_2f_3253403_main_l27,default,16,1,active_warps_pm,3.5315e+11,3.5315e+11,3.5315e+11
__omp_offloading_2f_3253403_main_l27,default,16,1,elapsed_cycles_pm,3.3372e+10,3.3372e+10,3.3372e+10
__omp_offloading_2f_3253403_main_l27,default,16,1,inst_executed_fp16_pipe_s0,0,0,0
__omp_offloading_2f_3253403_main_l27,default,16,1,inst_executed_fp16_pipe_s1,0,0,0
__omp_offloading_2f_3253403_main_l27,default,16,1,inst_executed_fp16_pipe_s2,0,0,0
__omp_offloading_2f_3253403_main_l27,default,16,1,inst_executed_fp16_pipe_s3,0,0,0
__omp_offloading_2f_3253403_main_l27,default,16,1,inst_executed_fp64_pipe_s0,0,0,0
__omp_offloading_2f_3253403_main_l27,default,16,1,inst_executed_fp64_pipe_s1,0,0,0
__omp_offloading_2f_3253403_main_l27,default,16,1,inst_executed_fp64_pipe_s2,0,0,0
__omp_offloading_2f_3253403_main_l27,default,16,1,inst_executed_fp64_pipe_s3,0,0,0
__omp_offloading_2f_3253403_main_l27,default,16,1,inst_executed_fma_pipe_s0,201850890,201850890,201850890
__omp_offloading_2f_3253403_main_l27,default,16,1,inst_executed_fma_pipe_s1,201850874,201850874,201850874
__omp_offloading_2f_3253403_main_l27,default,16,1,inst_executed_fma_pipe_s2,201850870,201850870,201850870
__omp_offloading_2f_3253403_main_l27,default,16,1,inst_executed_fma_pipe_s3,201850886,201850886,201850886
__omp_offloading_2f_3253403_main_l27,default,16,1,tensor_pipe_active_cycles_s0,0,0,0
__omp_offloading_2f_3253403_main_l27,default,16,1,tensor_pipe_active_cycles_s1,0,0,0
__omp_offloading_2f_3253403_main_l27,default,16,1,tensor_pipe_active_cycles_s2,0,0,0
__omp_offloading_2f_3253403_main_l27,default,16,1,tensor_pipe_active_cycles_s3,0,0,0
__omp_offloading_2f_3253403_main_l27,default,16,1,pcie_tx_active_pulse,3,3,3
__omp_offloading_2f_3253403_main_l27,default,16,1,pcie_rx_active_pulse,6,6,6
__omp_offloading_2f_3253403_main_l27,default,16,1,active_cycles_sys,384807302,384807302,384807302
__omp_offloading_2f_3253403_main_l27,default,16,1,elapsed_cycles_sys,384807302,384807302,384807302
__omp_offloading_2f_3253403_main_l37,default,256,1,fb_subp0_read_sectors,764780384,764780384,764780384
__omp_offloading_2f_3253403_main_l37,default,256,1,fb_subp1_read_sectors,765079028,765079028,765079028
__omp_offloading_2f_3253403_main_l37,default,256,1,fb_subp0_write_sectors,1831245979,1831245979,1831245979
__omp_offloading_2f_3253403_main_l37,default,256,1,fb_subp1_write_sectors,1833349337,1833349337,1833349337
__omp_offloading_2f_3253403_main_l37,default,256,1,l2_subp0_write_sector_misses,1833653026,1833653026,1833653026
__omp_offloading_2f_3253403_main_l37,default,256,1,l2_subp1_write_sector_misses,1831583119,1831583119,1831583119
__omp_offloading_2f_3253403_main_l37,default,256,1,l2_subp0_read_sector_misses,762543948,762543948,762543948
__omp_offloading_2f_3253403_main_l37,default,256,1,l2_subp1_read_sector_misses,767440307,767440307,767440307
__omp_offloading_2f_3253403_main_l37,default,256,1,l2_subp0_read_tex_sector_queries,869322318,869322318,869322318
__omp_offloading_2f_3253403_main_l37,default,256,1,l2_subp1_read_tex_sector_queries,875549214,875549214,875549214
__omp_offloading_2f_3253403_main_l37,default,256,1,l2_subp0_write_tex_sector_queries,2148840608,2148840608,2148840608
__omp_offloading_2f_3253403_main_l37,default,256,1,l2_subp1_write_tex_sector_queries,2146126688,2146126688,2146126688
__omp_offloading_2f_3253403_main_l37,default,256,1,l2_subp0_read_tex_hit_sectors,107874865,107874865,107874865
__omp_offloading_2f_3253403_main_l37,default,256,1,l2_subp1_read_tex_hit_sectors,109215638,109215638,109215638
__omp_offloading_2f_3253403_main_l37,default,256,1,l2_subp0_write_tex_hit_sectors,550114316,550114316,550114316
__omp_offloading_2f_3253403_main_l37,default,256,1,l2_subp1_write_tex_hit_sectors,548918184,548918184,548918184
__omp_offloading_2f_3253403_main_l37,default,256,1,l2_subp0_total_read_sector_queries,870568194,870568194,870568194
__omp_offloading_2f_3253403_main_l37,default,256,1,l2_subp1_total_read_sector_queries,875959610,875959610,875959610
__omp_offloading_2f_3253403_main_l37,default,256,1,l2_subp0_total_write_sector_queries,2148845488,2148845488,2148845488
__omp_offloading_2f_3253403_main_l37,default,256,1,l2_subp1_total_write_sector_queries,2146121936,2146121936,2146121936
__omp_offloading_2f_3253403_main_l37,default,256,1,l2_subp0_read_sysmem_sector_queries,836724,836724,836724
__omp_offloading_2f_3253403_main_l37,default,256,1,l2_subp1_read_sysmem_sector_queries,0,0,0
__omp_offloading_2f_3253403_main_l37,default,256,1,l2_subp0_write_sysmem_sector_queries,1,1,1
__omp_offloading_2f_3253403_main_l37,default,256,1,l2_subp1_write_sysmem_sector_queries,4,4,4
__omp_offloading_2f_3253403_main_l37,default,256,1,elapsed_cycles_sm,3.0550e+10,3.0550e+10,3.0550e+10
__omp_offloading_2f_3253403_main_l37,default,256,1,prof_trigger_00,0,0,0
__omp_offloading_2f_3253403_main_l37,default,256,1,prof_trigger_01,0,0,0
__omp_offloading_2f_3253403_main_l37,default,256,1,prof_trigger_02,0,0,0
__omp_offloading_2f_3253403_main_l37,default,256,1,prof_trigger_03,0,0,0
__omp_offloading_2f_3253403_main_l37,default,256,1,prof_trigger_04,0,0,0
__omp_offloading_2f_3253403_main_l37,default,256,1,prof_trigger_05,0,0,0
__omp_offloading_2f_3253403_main_l37,default,256,1,prof_trigger_06,0,0,0
__omp_offloading_2f_3253403_main_l37,default,256,1,prof_trigger_07,0,0,0
__omp_offloading_2f_3253403_main_l37,default,256,1,warps_launched,4194304,4194304,4194304
__omp_offloading_2f_3253403_main_l37,default,256,1,inst_issued0,1.0827e+11,1.0827e+11,1.0827e+11
__omp_offloading_2f_3253403_main_l37,default,256,1,inst_issued1,1.5239e+10,1.5239e+10,1.5239e+10
__omp_offloading_2f_3253403_main_l37,default,256,1,inst_executed,1.5235e+10,1.5235e+10,1.5235e+10
__omp_offloading_2f_3253403_main_l37,default,256,1,thread_inst_executed,1.6249e+12,1.6249e+12,1.6249e+12
__omp_offloading_2f_3253403_main_l37,default,256,1,not_predicated_off_thread_inst_executed,1.5666e+12,1.5666e+12,1.5666e+12
__omp_offloading_2f_3253403_main_l37,default,256,1,active_cycles,3.0547e+10,3.0547e+10,3.0547e+10
__omp_offloading_2f_3253403_main_l37,default,256,1,active_warps,2.7542e+12,2.7542e+12,2.7542e+12
__omp_offloading_2f_3253403_main_l37,default,256,1,shared_atom,0,0,0
__omp_offloading_2f_3253403_main_l37,default,256,1,sm_cta_launched,1048576,1048576,1048576
__omp_offloading_2f_3253403_main_l37,default,256,1,shared_atom_cas,0,0,0
__omp_offloading_2f_3253403_main_l37,default,256,1,shared_load,0,0,0
__omp_offloading_2f_3253403_main_l37,default,256,1,shared_store,0,0,0
__omp_offloading_2f_3253403_main_l37,default,256,1,generic_load,264241152,264241152,264241152
__omp_offloading_2f_3253403_main_l37,default,256,1,generic_store,265289728,265289728,265289728
__omp_offloading_2f_3253403_main_l37,default,256,1,global_load,0,0,0
__omp_offloading_2f_3253403_main_l37,default,256,1,global_store,0,0,0
__omp_offloading_2f_3253403_main_l37,default,256,1,local_load,557842432,557842432,557842432
__omp_offloading_2f_3253403_main_l37,default,256,1,local_store,566231040,566231040,566231040
__omp_offloading_2f_3253403_main_l37,default,256,1,atom_count,0,0,0
__omp_offloading_2f_3253403_main_l37,default,256,1,gred_count,0,0,0
__omp_offloading_2f_3253403_main_l37,default,256,1,shared_ld_transactions,13952426,13952426,13952426
__omp_offloading_2f_3253403_main_l37,default,256,1,shared_st_transactions,9781947,9781947,9781947
__omp_offloading_2f_3253403_main_l37,default,256,1,shared_ld_bank_conflict,711113,711113,711113
__omp_offloading_2f_3253403_main_l37,default,256,1,shared_st_bank_conflict,259726,259726,259726
__omp_offloading_2f_3253403_main_l37,default,256,1,global_atom_cas,0,0,0
__omp_offloading_2f_3253403_main_l37,default,256,1,active_cycles_pm,3.0546e+10,3.0546e+10,3.0546e+10
__omp_offloading_2f_3253403_main_l37,default,256,1,active_warps_pm,2.6378e+11,2.6378e+11,2.6378e+11
__omp_offloading_2f_3253403_main_l37,default,256,1,elapsed_cycles_pm,3.0550e+10,3.0550e+10,3.0550e+10
__omp_offloading_2f_3253403_main_l37,default,256,1,inst_executed_fp16_pipe_s0,0,0,0
__omp_offloading_2f_3253403_main_l37,default,256,1,inst_executed_fp16_pipe_s1,0,0,0
__omp_offloading_2f_3253403_main_l37,default,256,1,inst_executed_fp16_pipe_s2,0,0,0
__omp_offloading_2f_3253403_main_l37,default,256,1,inst_executed_fp16_pipe_s3,0,0,0
__omp_offloading_2f_3253403_main_l37,default,256,1,inst_executed_fp64_pipe_s0,0,0,0
__omp_offloading_2f_3253403_main_l37,default,256,1,inst_executed_fp64_pipe_s1,0,0,0
__omp_offloading_2f_3253403_main_l37,default,256,1,inst_executed_fp64_pipe_s2,0,0,0
__omp_offloading_2f_3253403_main_l37,default,256,1,inst_executed_fp64_pipe_s3,0,0,0
__omp_offloading_2f_3253403_main_l37,default,256,1,inst_executed_fma_pipe_s0,203948028,203948028,203948028
__omp_offloading_2f_3253403_main_l37,default,256,1,inst_executed_fma_pipe_s1,203948028,203948028,203948028
__omp_offloading_2f_3253403_main_l37,default,256,1,inst_executed_fma_pipe_s2,203948038,203948038,203948038
__omp_offloading_2f_3253403_main_l37,default,256,1,inst_executed_fma_pipe_s3,203948034,203948034,203948034
__omp_offloading_2f_3253403_main_l37,default,256,1,tensor_pipe_active_cycles_s0,0,0,0
__omp_offloading_2f_3253403_main_l37,default,256,1,tensor_pipe_active_cycles_s1,0,0,0
__omp_offloading_2f_3253403_main_l37,default,256,1,tensor_pipe_active_cycles_s2,0,0,0
__omp_offloading_2f_3253403_main_l37,default,256,1,tensor_pipe_active_cycles_s3,0,0,0
__omp_offloading_2f_3253403_main_l37,default,256,1,pcie_tx_active_pulse,6,6,6
__omp_offloading_2f_3253403_main_l37,default,256,1,pcie_rx_active_pulse,9,9,9
__omp_offloading_2f_3253403_main_l37,default,256,1,active_cycles_sys,352331963,352331963,352331963
__omp_offloading_2f_3253403_main_l37,default,256,1,elapsed_cycles_sys,352331963,352331963,352331963
__omp_offloading_2f_3253403_main_l27,default,256,1,fb_subp0_read_sectors,822547336,822547336,822547336
__omp_offloading_2f_3253403_main_l27,default,256,1,fb_subp1_read_sectors,823699017,823699017,823699017
__omp_offloading_2f_3253403_main_l27,default,256,1,fb_subp0_write_sectors,2005328165,2005328165,2005328165
__omp_offloading_2f_3253403_main_l27,default,256,1,fb_subp1_write_sectors,2004787241,2004787241,2004787241
__omp_offloading_2f_3253403_main_l27,default,256,1,l2_subp0_write_sector_misses,2004897252,2004897252,2004897252
__omp_offloading_2f_3253403_main_l27,default,256,1,l2_subp1_write_sector_misses,2005369168,2005369168,2005369168
__omp_offloading_2f_3253403_main_l27,default,256,1,l2_subp0_read_sector_misses,821401949,821401949,821401949
__omp_offloading_2f_3253403_main_l27,default,256,1,l2_subp1_read_sector_misses,824972101,824972101,824972101
__omp_offloading_2f_3253403_main_l27,default,256,1,l2_subp0_read_tex_sector_queries,933497043,933497043,933497043
__omp_offloading_2f_3253403_main_l27,default,256,1,l2_subp1_read_tex_sector_queries,937342977,937342977,937342977
__omp_offloading_2f_3253403_main_l27,default,256,1,l2_subp0_write_tex_sector_queries,2287724852,2287724852,2287724852
__omp_offloading_2f_3253403_main_l27,default,256,1,l2_subp1_write_tex_sector_queries,2292455116,2292455116,2292455116
__omp_offloading_2f_3253403_main_l27,default,256,1,l2_subp0_read_tex_hit_sectors,112283365,112283365,112283365
__omp_offloading_2f_3253403_main_l27,default,256,1,l2_subp1_read_tex_hit_sectors,112406974,112406974,112406974
__omp_offloading_2f_3253403_main_l27,default,256,1,l2_subp0_write_tex_hit_sectors,496172808,496172808,496172808
__omp_offloading_2f_3253403_main_l27,default,256,1,l2_subp1_write_tex_hit_sectors,500795244,500795244,500795244
__omp_offloading_2f_3253403_main_l27,default,256,1,l2_subp0_total_read_sector_queries,934900164,934900164,934900164
__omp_offloading_2f_3253403_main_l27,default,256,1,l2_subp1_total_read_sector_queries,937794666,937794666,937794666
__omp_offloading_2f_3253403_main_l27,default,256,1,l2_subp0_total_write_sector_queries,2287719525,2287719525,2287719525
__omp_offloading_2f_3253403_main_l27,default,256,1,l2_subp1_total_write_sector_queries,2292460581,2292460581,2292460581
__omp_offloading_2f_3253403_main_l27,default,256,1,l2_subp0_read_sysmem_sector_queries,862765,862765,862765
__omp_offloading_2f_3253403_main_l27,default,256,1,l2_subp1_read_sysmem_sector_queries,0,0,0
__omp_offloading_2f_3253403_main_l27,default,256,1,l2_subp0_write_sysmem_sector_queries,1,1,1
__omp_offloading_2f_3253403_main_l27,default,256,1,l2_subp1_write_sysmem_sector_queries,4,4,4
__omp_offloading_2f_3253403_main_l27,default,256,1,elapsed_cycles_sm,3.3360e+10,3.3360e+10,3.3360e+10
__omp_offloading_2f_3253403_main_l27,default,256,1,prof_trigger_00,0,0,0
__omp_offloading_2f_3253403_main_l27,default,256,1,prof_trigger_01,0,0,0
__omp_offloading_2f_3253403_main_l27,default,256,1,prof_trigger_02,0,0,0
__omp_offloading_2f_3253403_main_l27,default,256,1,prof_trigger_03,0,0,0
__omp_offloading_2f_3253403_main_l27,default,256,1,prof_trigger_04,0,0,0
__omp_offloading_2f_3253403_main_l27,default,256,1,prof_trigger_05,0,0,0
__omp_offloading_2f_3253403_main_l27,default,256,1,prof_trigger_06,0,0,0
__omp_offloading_2f_3253403_main_l27,default,256,1,prof_trigger_07,0,0,0
__omp_offloading_2f_3253403_main_l27,default,256,1,warps_launched,4194304,4194304,4194304
__omp_offloading_2f_3253403_main_l27,default,256,1,inst_issued0,1.1933e+11,1.1933e+11,1.1933e+11
__omp_offloading_2f_3253403_main_l27,default,256,1,inst_issued1,1.5659e+10,1.5659e+10,1.5659e+10
__omp_offloading_2f_3253403_main_l27,default,256,1,inst_executed,5.2770e+10,5.2770e+10,5.2770e+10
__omp_offloading_2f_3253403_main_l27,default,256,1,thread_inst_executed,1.6383e+12,1.6383e+12,1.6383e+12
__omp_offloading_2f_3253403_main_l27,default,256,1,not_predicated_off_thread_inst_executed,1.5801e+12,1.5801e+12,1.5801e+12
__omp_offloading_2f_3253403_main_l27,default,256,1,active_cycles,3.3356e+10,3.3356e+10,3.3356e+10
__omp_offloading_2f_3253403_main_l27,default,256,1,active_warps,2.9565e+12,2.9565e+12,2.9565e+12
__omp_offloading_2f_3253403_main_l27,default,256,1,shared_atom,0,0,0
__omp_offloading_2f_3253403_main_l27,default,256,1,sm_cta_launched,1048576,1048576,1048576
__omp_offloading_2f_3253403_main_l27,default,256,1,shared_atom_cas,0,0,0
__omp_offloading_2f_3253403_main_l27,default,256,1,shared_load,0,0,0
__omp_offloading_2f_3253403_main_l27,default,256,1,shared_store,0,0,0
__omp_offloading_2f_3253403_main_l27,default,256,1,generic_load,281018368,281018368,281018368
__omp_offloading_2f_3253403_main_l27,default,256,1,generic_store,290455552,290455552,290455552
__omp_offloading_2f_3253403_main_l27,default,256,1,global_load,0,0,0
__omp_offloading_2f_3253403_main_l27,default,256,1,global_store,0,0,0
__omp_offloading_2f_3253403_main_l27,default,256,1,local_load,583008256,583008256,583008256
__omp_offloading_2f_3253403_main_l27,default,256,1,local_store,591396864,591396864,591396864
__omp_offloading_2f_3253403_main_l27,default,256,1,atom_count,0,0,0
__omp_offloading_2f_3253403_main_l27,default,256,1,gred_count,0,0,0
__omp_offloading_2f_3253403_main_l27,default,256,1,shared_ld_transactions,13889111,13889111,13889111
__omp_offloading_2f_3253403_main_l27,default,256,1,shared_st_transactions,9766583,9766583,9766583
__omp_offloading_2f_3253403_main_l27,default,256,1,shared_ld_bank_conflict,633231,633231,633231
__omp_offloading_2f_3253403_main_l27,default,256,1,shared_st_bank_conflict,236967,236967,236967
__omp_offloading_2f_3253403_main_l27,default,256,1,global_atom_cas,0,0,0
__omp_offloading_2f_3253403_main_l27,default,256,1,active_cycles_pm,3.3372e+10,3.3372e+10,3.3372e+10
__omp_offloading_2f_3253403_main_l27,default,256,1,active_warps_pm,3.5306e+11,3.5306e+11,3.5306e+11
__omp_offloading_2f_3253403_main_l27,default,256,1,elapsed_cycles_pm,3.3375e+10,3.3375e+10,3.3375e+10
__omp_offloading_2f_3253403_main_l27,default,256,1,inst_executed_fp16_pipe_s0,0,0,0
__omp_offloading_2f_3253403_main_l27,default,256,1,inst_executed_fp16_pipe_s1,0,0,0
__omp_offloading_2f_3253403_main_l27,default,256,1,inst_executed_fp16_pipe_s2,0,0,0
__omp_offloading_2f_3253403_main_l27,default,256,1,inst_executed_fp16_pipe_s3,0,0,0
__omp_offloading_2f_3253403_main_l27,default,256,1,inst_executed_fp64_pipe_s0,0,0,0
__omp_offloading_2f_3253403_main_l27,default,256,1,inst_executed_fp64_pipe_s1,0,0,0
__omp_offloading_2f_3253403_main_l27,default,256,1,inst_executed_fp64_pipe_s2,0,0,0
__omp_offloading_2f_3253403_main_l27,default,256,1,inst_executed_fp64_pipe_s3,0,0,0
__omp_offloading_2f_3253403_main_l27,default,256,1,inst_executed_fma_pipe_s0,201850874,201850874,201850874
__omp_offloading_2f_3253403_main_l27,default,256,1,inst_executed_fma_pipe_s1,201850880,201850880,201850880
__omp_offloading_2f_3253403_main_l27,default,256,1,inst_executed_fma_pipe_s2,201850872,201850872,201850872
__omp_offloading_2f_3253403_main_l27,default,256,1,inst_executed_fma_pipe_s3,201850894,201850894,201850894
__omp_offloading_2f_3253403_main_l27,default,256,1,tensor_pipe_active_cycles_s0,0,0,0
__omp_offloading_2f_3253403_main_l27,default,256,1,tensor_pipe_active_cycles_s1,0,0,0
__omp_offloading_2f_3253403_main_l27,default,256,1,tensor_pipe_active_cycles_s2,0,0,0
__omp_offloading_2f_3253403_main_l27,default,256,1,tensor_pipe_active_cycles_s3,0,0,0
__omp_offloading_2f_3253403_main_l27,default,256,1,pcie_tx_active_pulse,1,1,1
__omp_offloading_2f_3253403_main_l27,default,256,1,pcie_rx_active_pulse,1,1,1
__omp_offloading_2f_3253403_main_l27,default,256,1,active_cycles_sys,384807578,384807578,384807578
__omp_offloading_2f_3253403_main_l27,default,256,1,elapsed_cycles_sys,384807578,384807578,384807578
__omp_offloading_2f_3253403_main_l37,default,32,1,fb_subp0_read_sectors,765254351,765254351,765254351
__omp_offloading_2f_3253403_main_l37,default,32,1,fb_subp1_read_sectors,764310773,764310773,764310773
__omp_offloading_2f_3253403_main_l37,default,32,1,fb_subp0_write_sectors,1832610631,1832610631,1832610631
__omp_offloading_2f_3253403_main_l37,default,32,1,fb_subp1_write_sectors,1831854242,1831854242,1831854242
__omp_offloading_2f_3253403_main_l37,default,32,1,l2_subp0_write_sector_misses,1832220517,1832220517,1832220517
__omp_offloading_2f_3253403_main_l37,default,32,1,l2_subp1_write_sector_misses,1831761689,1831761689,1831761689
__omp_offloading_2f_3253403_main_l37,default,32,1,l2_subp0_read_sector_misses,765065627,765065627,765065627
__omp_offloading_2f_3253403_main_l37,default,32,1,l2_subp1_read_sector_misses,764405534,764405534,764405534
__omp_offloading_2f_3253403_main_l37,default,32,1,l2_subp0_read_tex_sector_queries,873682743,873682743,873682743
__omp_offloading_2f_3253403_main_l37,default,32,1,l2_subp1_read_tex_sector_queries,872853580,872853580,872853580
__omp_offloading_2f_3253403_main_l37,default,32,1,l2_subp0_write_tex_sector_queries,2146867000,2146867000,2146867000
__omp_offloading_2f_3253403_main_l37,default,32,1,l2_subp1_write_tex_sector_queries,2148100296,2148100296,2148100296
__omp_offloading_2f_3253403_main_l37,default,32,1,l2_subp0_read_tex_hit_sectors,108351716,108351716,108351716
__omp_offloading_2f_3253403_main_l37,default,32,1,l2_subp1_read_tex_hit_sectors,108207831,108207831,108207831
__omp_offloading_2f_3253403_main_l37,default,32,1,l2_subp0_write_tex_hit_sectors,548344368,548344368,548344368
__omp_offloading_2f_3253403_main_l37,default,32,1,l2_subp1_write_tex_hit_sectors,549854708,549854708,549854708
__omp_offloading_2f_3253403_main_l37,default,32,1,l2_subp0_total_read_sector_queries,874044367,874044367,874044367
__omp_offloading_2f_3253403_main_l37,default,32,1,l2_subp1_total_read_sector_queries,872460907,872460907,872460907
__omp_offloading_2f_3253403_main_l37,default,32,1,l2_subp0_total_write_sector_queries,2146863983,2146863983,2146863983
__omp_offloading_2f_3253403_main_l37,default,32,1,l2_subp1_total_write_sector_queries,2148103518,2148103518,2148103518
__omp_offloading_2f_3253403_main_l37,default,32,1,l2_subp0_read_sysmem_sector_queries,751134,751134,751134
__omp_offloading_2f_3253403_main_l37,default,32,1,l2_subp1_read_sysmem_sector_queries,0,0,0
__omp_offloading_2f_3253403_main_l37,default,32,1,l2_subp0_write_sysmem_sector_queries,5,5,5
__omp_offloading_2f_3253403_main_l37,default,32,1,l2_subp1_write_sysmem_sector_queries,0,0,0
__omp_offloading_2f_3253403_main_l37,default,32,1,elapsed_cycles_sm,3.0546e+10,3.0546e+10,3.0546e+10
__omp_offloading_2f_3253403_main_l37,default,32,1,prof_trigger_00,0,0,0
__omp_offloading_2f_3253403_main_l37,default,32,1,prof_trigger_01,0,0,0
__omp_offloading_2f_3253403_main_l37,default,32,1,prof_trigger_02,0,0,0
__omp_offloading_2f_3253403_main_l37,default,32,1,prof_trigger_03,0,0,0
__omp_offloading_2f_3253403_main_l37,default,32,1,prof_trigger_04,0,0,0
__omp_offloading_2f_3253403_main_l37,default,32,1,prof_trigger_05,0,0,0
__omp_offloading_2f_3253403_main_l37,default,32,1,prof_trigger_06,0,0,0
__omp_offloading_2f_3253403_main_l37,default,32,1,prof_trigger_07,0,0,0
__omp_offloading_2f_3253403_main_l37,default,32,1,warps_launched,4194304,4194304,4194304
__omp_offloading_2f_3253403_main_l37,default,32,1,inst_issued0,1.0839e+11,1.0839e+11,1.0839e+11
__omp_offloading_2f_3253403_main_l37,default,32,1,inst_issued1,1.5239e+10,1.5239e+10,1.5239e+10
__omp_offloading_2f_3253403_main_l37,default,32,1,inst_executed,1.5235e+10,1.5235e+10,1.5235e+10
__omp_offloading_2f_3253403_main_l37,default,32,1,thread_inst_executed,1.6249e+12,1.6249e+12,1.6249e+12
__omp_offloading_2f_3253403_main_l37,default,32,1,not_predicated_off_thread_inst_executed,1.5666e+12,1.5666e+12,1.5666e+12
__omp_offloading_2f_3253403_main_l37,default,32,1,active_cycles,3.0553e+10,3.0553e+10,3.0553e+10
__omp_offloading_2f_3253403_main_l37,default,32,1,active_warps,2.8926e+12,2.8926e+12,2.8926e+12
__omp_offloading_2f_3253403_main_l37,default,32,1,shared_atom,0,0,0
__omp_offloading_2f_3253403_main_l37,default,32,1,sm_cta_launched,1048576,1048576,1048576
__omp_offloading_2f_3253403_main_l37,default,32,1,shared_atom_cas,0,0,0
__omp_offloading_2f_3253403_main_l37,default,32,1,shared_load,0,0,0
__omp_offloading_2f_3253403_main_l37,default,32,1,shared_store,0,0,0
__omp_offloading_2f_3253403_main_l37,default,32,1,generic_load,264241152,264241152,264241152
__omp_offloading_2f_3253403_main_l37,default,32,1,generic_store,265289728,265289728,265289728
__omp_offloading_2f_3253403_main_l37,default,32,1,global_load,0,0,0
__omp_offloading_2f_3253403_main_l37,default,32,1,global_store,0,0,0
__omp_offloading_2f_3253403_main_l37,default,32,1,local_load,557842432,557842432,557842432
__omp_offloading_2f_3253403_main_l37,default,32,1,local_store,566231040,566231040,566231040
__omp_offloading_2f_3253403_main_l37,default,32,1,atom_count,0,0,0
__omp_offloading_2f_3253403_main_l37,default,32,1,gred_count,0,0,0
__omp_offloading_2f_3253403_main_l37,default,32,1,shared_ld_transactions,13904755,13904755,13904755
__omp_offloading_2f_3253403_main_l37,default,32,1,shared_st_transactions,9772860,9772860,9772860
__omp_offloading_2f_3253403_main_l37,default,32,1,shared_ld_bank_conflict,711200,711200,711200
__omp_offloading_2f_3253403_main_l37,default,32,1,shared_st_bank_conflict,258932,258932,258932
__omp_offloading_2f_3253403_main_l37,default,32,1,global_atom_cas,0,0,0
__omp_offloading_2f_3253403_main_l37,default,32,1,active_cycles_pm,3.0545e+10,3.0545e+10,3.0545e+10
__omp_offloading_2f_3253403_main_l37,default,32,1,active_warps_pm,2.6476e+11,2.6476e+11,2.6476e+11
__omp_offloading_2f_3253403_main_l37,default,32,1,elapsed_cycles_pm,3.0548e+10,3.0548e+10,3.0548e+10
__omp_offloading_2f_3253403_main_l37,default,32,1,inst_executed_fp16_pipe_s0,0,0,0
__omp_offloading_2f_3253403_main_l37,default,32,1,inst_executed_fp16_pipe_s1,0,0,0
__omp_offloading_2f_3253403_main_l37,default,32,1,inst_executed_fp16_pipe_s2,0,0,0
__omp_offloading_2f_3253403_main_l37,default,32,1,inst_executed_fp16_pipe_s3,0,0,0
