kernel,InputData,thread,event/metric,invocation,min,max,avg
__omp_offloading_2f_13046cf_main_l50,150,128,1,sm_cta_launched,128,128,128
__omp_offloading_2f_13046cf_main_l50,150,128,1,shared_atom_cas,0,0,0
__omp_offloading_2f_13046cf_main_l50,150,128,1,shared_load,0,0,0
__omp_offloading_2f_13046cf_main_l50,150,128,1,shared_store,0,0,0
__omp_offloading_2f_13046cf_main_l50,150,128,1,generic_load,702464,702464,702464
__omp_offloading_2f_13046cf_main_l50,150,128,1,generic_store,170624,170624,170624
__omp_offloading_2f_13046cf_main_l50,150,128,1,global_load,0,0,0
__omp_offloading_2f_13046cf_main_l50,150,128,1,global_store,0,0,0
__omp_offloading_2f_13046cf_main_l50,150,128,1,local_load,74752,74752,74752
__omp_offloading_2f_13046cf_main_l50,150,128,1,local_store,75776,75776,75776
__omp_offloading_2f_13046cf_main_l50,150,128,1,atom_count,0,0,0
__omp_offloading_2f_13046cf_main_l50,150,128,1,gred_count,0,0,0
__omp_offloading_2f_13046cf_main_l50,150,128,1,shared_ld_transactions,1563,1563,1563
__omp_offloading_2f_13046cf_main_l50,150,128,1,shared_st_transactions,1167,1167,1167
__omp_offloading_2f_13046cf_main_l50,150,128,1,shared_ld_bank_conflict,4,4,4
__omp_offloading_2f_13046cf_main_l50,150,128,1,shared_st_bank_conflict,0,0,0
__omp_offloading_2f_13046cf_main_l50,150,128,1,global_atom_cas,0,0,0
__omp_offloading_2f_13046cf_main_l50,150,128,1,active_cycles_pm,32125268,32125268,32125268
__omp_offloading_2f_13046cf_main_l50,150,128,1,active_warps_pm,205329320,205329320,205329320
__omp_offloading_2f_13046cf_main_l50,150,128,1,elapsed_cycles_pm,33278736,33278736,33278736
__omp_offloading_2f_13046cf_main_l50,150,128,1,inst_executed_fp16_pipe_s0,0,0,0
__omp_offloading_2f_13046cf_main_l50,150,128,1,inst_executed_fp16_pipe_s1,0,0,0
__omp_offloading_2f_13046cf_main_l50,150,128,1,inst_executed_fp16_pipe_s2,0,0,0
__omp_offloading_2f_13046cf_main_l50,150,128,1,inst_executed_fp16_pipe_s3,0,0,0
__omp_offloading_2f_13046cf_main_l50,150,128,1,inst_executed_fp64_pipe_s0,32768,32768,32768
__omp_offloading_2f_13046cf_main_l50,150,128,1,inst_executed_fp64_pipe_s1,32768,32768,32768
__omp_offloading_2f_13046cf_main_l50,150,128,1,inst_executed_fp64_pipe_s2,32768,32768,32768
__omp_offloading_2f_13046cf_main_l50,150,128,1,inst_executed_fp64_pipe_s3,32768,32768,32768
__omp_offloading_2f_13046cf_main_l50,150,128,1,inst_executed_fma_pipe_s0,70328,70328,70328
__omp_offloading_2f_13046cf_main_l50,150,128,1,inst_executed_fma_pipe_s1,70336,70336,70336
__omp_offloading_2f_13046cf_main_l50,150,128,1,inst_executed_fma_pipe_s2,70332,70332,70332
__omp_offloading_2f_13046cf_main_l50,150,128,1,inst_executed_fma_pipe_s3,70348,70348,70348
__omp_offloading_2f_13046cf_main_l50,150,128,1,tensor_pipe_active_cycles_s0,0,0,0
__omp_offloading_2f_13046cf_main_l50,150,128,1,tensor_pipe_active_cycles_s1,0,0,0
__omp_offloading_2f_13046cf_main_l50,150,128,1,tensor_pipe_active_cycles_s2,0,0,0
__omp_offloading_2f_13046cf_main_l50,150,128,1,tensor_pipe_active_cycles_s3,0,0,0
__omp_offloading_2f_13046cf_main_l50,150,128,1,pcie_tx_active_pulse,0,0,0
__omp_offloading_2f_13046cf_main_l50,150,128,1,pcie_rx_active_pulse,0,0,0
__omp_offloading_2f_13046cf_main_l50,150,128,1,active_cycles_sys,384225,384225,384225
__omp_offloading_2f_13046cf_main_l50,150,128,1,elapsed_cycles_sys,384225,384225,384225
__omp_offloading_2f_13046cf_main_l64,150,128,1,fb_subp0_read_sectors,42120,42120,42120
__omp_offloading_2f_13046cf_main_l64,150,128,1,fb_subp1_read_sectors,42383,42383,42383
__omp_offloading_2f_13046cf_main_l64,150,128,1,fb_subp0_write_sectors,223622,223622,223622
__omp_offloading_2f_13046cf_main_l64,150,128,1,fb_subp1_write_sectors,223337,223337,223337
__omp_offloading_2f_13046cf_main_l64,150,128,1,l2_subp0_write_sector_misses,222221,222221,222221
__omp_offloading_2f_13046cf_main_l64,150,128,1,l2_subp1_write_sector_misses,222481,222481,222481
__omp_offloading_2f_13046cf_main_l64,150,128,1,l2_subp0_read_sector_misses,42343,42343,42343
__omp_offloading_2f_13046cf_main_l64,150,128,1,l2_subp1_read_sector_misses,42068,42068,42068
__omp_offloading_2f_13046cf_main_l64,150,128,1,l2_subp0_read_tex_sector_queries,224660,224660,224660
__omp_offloading_2f_13046cf_main_l64,150,128,1,l2_subp1_read_tex_sector_queries,224748,224748,224748
__omp_offloading_2f_13046cf_main_l64,150,128,1,l2_subp0_write_tex_sector_queries,687648,687648,687648
__omp_offloading_2f_13046cf_main_l64,150,128,1,l2_subp1_write_tex_sector_queries,690656,690656,690656
__omp_offloading_2f_13046cf_main_l64,150,128,1,l2_subp0_read_tex_hit_sectors,182052,182052,182052
__omp_offloading_2f_13046cf_main_l64,150,128,1,l2_subp1_read_tex_hit_sectors,182374,182374,182374
__omp_offloading_2f_13046cf_main_l64,150,128,1,l2_subp0_write_tex_hit_sectors,494472,494472,494472
__omp_offloading_2f_13046cf_main_l64,150,128,1,l2_subp1_write_tex_hit_sectors,497616,497616,497616
__omp_offloading_2f_13046cf_main_l64,150,128,1,l2_subp0_total_read_sector_queries,232054,232054,232054
__omp_offloading_2f_13046cf_main_l64,150,128,1,l2_subp1_total_read_sector_queries,233086,233086,233086
__omp_offloading_2f_13046cf_main_l64,150,128,1,l2_subp0_total_write_sector_queries,687701,687701,687701
__omp_offloading_2f_13046cf_main_l64,150,128,1,l2_subp1_total_write_sector_queries,690710,690710,690710
__omp_offloading_2f_13046cf_main_l64,150,128,1,l2_subp0_read_sysmem_sector_queries,0,0,0
__omp_offloading_2f_13046cf_main_l64,150,128,1,l2_subp1_read_sysmem_sector_queries,1257,1257,1257
